American Airlines Group	BorgWarner	0,3
American Airlines Group	Boston Properties	0,3
American Airlines Group	Citigroup Inc.	0,5
American Airlines Group	Conagra Brands	0,2
American Airlines Group	Cardinal Health Inc.	0,2
American Airlines Group	Caterpillar Inc.	0,3
American Airlines Group	Chubb Limited	0,4
American Airlines Group	Cboe Global Markets	0,4
American Airlines Group	CBRE Group	0,4
American Airlines Group	CBS Corp.	0,2
American Airlines Group	Crown Castle International Corp.	0,2
American Airlines Group	Carnival Corp.	0,5
American Airlines Group	Cadence Design Systems	0,2
American Airlines Group	Celgene Corp.	0,5
American Airlines Group	Cerner	0,5
American Airlines Group	CF Industries Holdings Inc	0,1
American Airlines Group	Citizens Financial Group	0,4
American Airlines Group	Church & Dwight	0,0
American Airlines Group	C. H. Robinson Worldwide	0,3
American Airlines Group	Charter Communications	0,4
American Airlines Group	CIGNA Corp.	0,3
American Airlines Group	Cincinnati Financial	0,2
American Airlines Group	Colgate-Palmolive	0,4
American Airlines Group	The Clorox Company	0,1
American Airlines Group	Comerica Inc.	0,3
American Airlines Group	Comcast Corp.	0,4
American Airlines Group	CME Group Inc.	0,2
American Airlines Group	Chipotle Mexican Grill	-0,1
American Airlines Group	Cummins Inc.	0,5
American Airlines Group	CMS Energy	0,2
American Airlines Group	Centene Corporation	0,2
American Airlines Group	CenterPoint Energy	0,2
American Airlines Group	Capital One Financial	0,5
American Airlines Group	Cabot Oil & Gas	-0,1
American Airlines Group	The Cooper Companies	0,3
American Airlines Group	ConocoPhillips	-0,1
American Airlines Group	Costco Wholesale Corp.	0,1
American Airlines Group	Coty, Inc	0,0
American Airlines Group	Campbell Soup	-0,0
American Airlines Group	Salesforce.com	0,1
American Airlines Group	Cisco Systems	0,2
American Airlines Group	CSX Corp.	0,3
American Airlines Group	Cintas Corporation	0,2
American Airlines Group	CenturyLink Inc	-0,2
American Airlines Group	Cognizant Technology Solutions	0,4
American Airlines Group	Citrix Systems	0,1
American Airlines Group	Chevron Corp.	0,1
American Airlines Group	Concho Resources	0,2
American Airlines Group	Dominion Energy	0,4
American Airlines Group	Delta Air Lines Inc.	0,6
American Airlines Group	Deere & Co.	0,4
American Airlines Group	Discover Financial Services	0,4
American Airlines Group	Dollar General	0,0
American Airlines Group	D. R. Horton	0,4
American Airlines Group	Danaher Corp.	0,2
American Airlines Group	The Walt Disney Company	0,3
American Airlines Group	Discovery Inc. Class A	-0,4
American Airlines Group	Discovery Inc. Class C	-0,3
American Airlines Group	Dish Network	0,3
American Airlines Group	Digital Realty Trust Inc	0,2
American Airlines Group	Dollar Tree	0,3
American Airlines Group	Dover Corp.	0,2
American Airlines Group	Duke Realty Corp	0,2
American Airlines Group	Darden Restaurants	0,2
American Airlines Group	DTE Energy Co.	0,3
American Airlines Group	Duke Energy	0,2
American Airlines Group	DaVita Inc.	0,0
American Airlines Group	Devon Energy Corp.	-0,1
American Airlines Group	DowDuPont	0,4
American Airlines Group	DXC Technology	0,3
American Airlines Group	Electronic Arts	0,3
American Airlines Group	eBay Inc.	0,5
American Airlines Group	Ecolab Inc.	0,1
American Airlines Group	Consolidated Edison	0,3
American Airlines Group	Equifax Inc.	0,2
American Airlines Group	Edison Int'l	0,3
American Airlines Group	Estee Lauder Cos.	0,2
American Airlines Group	Eastman Chemical	0,3
American Airlines Group	Emerson Electric Company	0,1
American Airlines Group	EOG Resources	0,1
American Airlines Group	Equinix	0,3
American Airlines Group	Equity Residential	0,2
American Airlines Group	EQT Corporation	-0,2
American Airlines Group	Eversource Energy	0,3
American Airlines Group	Essex Property Trust, Inc.	0,4
American Airlines Group	E*Trade	0,3
American Airlines Group	Ethereum	0,5
American Airlines Group	Eaton Corporation	0,3
American Airlines Group	Entergy Corp.	0,2
American Airlines Group	Edwards Lifesciences	0,1
American Airlines Group	Exelon Corp.	0,1
American Airlines Group	Expeditors International	0,2
American Airlines Group	Expedia Inc.	0,3
American Airlines Group	Extra Space Storage	0,1
American Airlines Group	Ford Motor	-0,0
American Airlines Group	Fastenal Co	0,1
American Airlines Group	Facebook, Inc.	0,3
American Airlines Group	Fortune Brands Home & Security	0,4
American Airlines Group	Freeport-McMoRan Inc.	-0,1
American Airlines Group	FedEx Corporation	0,5
American Airlines Group	FirstEnergy Corp	-0,1
American Airlines Group	F5 Networks	0,1
American Airlines Group	Fidelity National Information Services	0,2
American Airlines Group	Fiserv Inc	0,2
American Airlines Group	Fifth Third Bancorp	0,4
American Airlines Group	Foot Locker Inc	-0,0
American Airlines Group	FLIR Systems	0,2
American Airlines Group	Fluor Corp.	-0,2
American Airlines Group	Flowserve Corporation	-0,3
American Airlines Group	FMC Corporation	0,3
American Airlines Group	Twenty-First Century Fox Class B	-0,1
American Airlines Group	Twenty-First Century Fox Class A	-0,1
American Airlines Group	Federal Realty Investment Trust	-0,1
American Airlines Group	TechnipFMC	-0,1
American Airlines Group	Fortive Corp	0,2
American Airlines Group	General Dynamics	0,5
American Airlines Group	General Electric	-0,1
American Airlines Group	Gilead Sciences	0,0
American Airlines Group	General Mills	0,0
American Airlines Group	Corning Inc.	0,4
American Airlines Group	General Motors	0,5
American Airlines Group	Alphabet Inc Class C	0,2
American Airlines Group	Alphabet Inc Class A	0,2
American Airlines Group	Genuine Parts	0,1
American Airlines Group	Global Payments Inc.	0,2
American Airlines Group	Gap Inc.	0,1
American Airlines Group	Garmin Ltd.	0,2
American Airlines Group	Goldman Sachs Group	0,6
American Airlines Group	Goodyear Tire & Rubber	0,5
American Airlines Group	Grainger (W.W.) Inc.	-0,2
American Airlines Group	Halliburton Co.	-0,0
American Airlines Group	Hasbro Inc.	0,2
American Airlines Group	Huntington Bancshares	0,5
American Airlines Group	Hanesbrands Inc	0,1
American Airlines Group	HCA Holdings	0,0
American Airlines Group	HCP Inc.	-0,1
American Airlines Group	Home Depot	0,3
American Airlines Group	Hess Corporation	-0,3
American Airlines Group	Hartford Financial Svc.Gp.	0,5
American Airlines Group	Huntington Ingalls Industries	0,3
American Airlines Group	Hilton Worldwide Holdings Inc	0,4
American Airlines Group	Harley-Davidson	0,1
American Airlines Group	Hologic	0,3
American Airlines Group	Honeywell Int'l Inc.	0,3
American Airlines Group	Helmerich & Payne	-0,2
American Airlines Group	Hewlett Packard Enterprise	0,4
American Airlines Group	HP Inc.	0,3
American Airlines Group	Block H&R	0,2
American Airlines Group	Hormel Foods Corp.	-0,1
American Airlines Group	Harris Corporation	0,3
American Airlines Group	Henry Schein	0,1
American Airlines Group	Host Hotels & Resorts	0,3
American Airlines Group	The Hershey Company	0,3
American Airlines Group	Humana Inc.	0,2
American Airlines Group	International Business Machines	-0,0
American Airlines Group	Intercontinental Exchange	0,2
American Airlines Group	IDEXX Laboratories	0,2
American Airlines Group	Intl Flavors & Fragrances	0,3
American Airlines Group	Illumina Inc	0,1
American Airlines Group	Incyte	0,5
American Airlines Group	IHS Markit Ltd.	0,1
American Airlines Group	Intel Corp.	0,3
American Airlines Group	Intuit Inc.	0,1
American Airlines Group	International Paper	0,7
American Airlines Group	Interpublic Group	0,2
American Airlines Group	IPG Photonics Corp.	0,4
American Airlines Group	IQVIA Holdings Inc.	0,2
American Airlines Group	Ingersoll-Rand PLC	0,3
American Airlines Group	Iron Mountain Incorporated	0,3
American Airlines Group	Intuitive Surgical Inc.	0,1
American Airlines Group	Gartner Inc	0,2
American Airlines Group	Illinois Tool Works	0,5
American Airlines Group	Invesco Ltd.	0,4
American Airlines Group	J. B. Hunt Transport Services	0,3
American Airlines Group	Johnson Controls International	-0,0
American Airlines Group	Jacobs Engineering Group	-0,1
American Airlines Group	Johnson & Johnson	0,3
American Airlines Group	Juniper Networks	0,3
American Airlines Group	JPMorgan Chase & Co.	0,3
American Airlines Group	Nordstrom	0,1
American Airlines Group	Kellogg Co.	-0,2
American Airlines Group	KeyCorp	0,5
American Airlines Group	Kraft Heinz Co	0,2
American Airlines Group	Kimco Realty	-0,2
American Airlines Group	KLA-Tencor Corp.	0,3
American Airlines Group	Kimberly-Clark	0,0
American Airlines Group	Kinder Morgan	0,0
American Airlines Group	Carmax Inc	0,5
American Airlines Group	Coca-Cola Company (The)	0,1
American Airlines Group	Kroger Co.	-0,0
American Airlines Group	Kohl's Corp.	0,1
American Airlines Group	Kansas City Southern	0,2
American Airlines Group	Loews Corp.	0,3
American Airlines Group	L Brands Inc.	0,0
American Airlines Group	Leggett & Platt	0,4
American Airlines Group	Lennar Corp.	0,6
American Airlines Group	Laboratory Corp. of America Holding	0,3
American Airlines Group	LKQ Corporation	0,3
American Airlines Group	L-3 Communications Holdings	0,3
American Airlines Group	Lilly (Eli) & Co.	0,0
American Airlines Group	Lockheed Martin Corp.	0,3
American Airlines Group	Lincoln National	0,6
American Airlines Group	Alliant Energy Corp	0,2
American Airlines Group	Lowe's Cos.	0,2
American Airlines Group	Lam Research	0,4
American Airlines Group	Southwest Airlines	0,5
American Airlines Group	LyondellBasell	0,3
American Airlines Group	Macy's Inc.	-0,2
American Airlines Group	Mastercard Inc.	0,1
American Airlines Group	Mid-America Apartments	0,1
American Airlines Group	Macerich	0,0
American Airlines Group	Marriott Int'l.	0,5
American Airlines Group	Masco Corp.	0,4
American Airlines Group	Mattel Inc.	-0,4
American Airlines Group	McDonald's Corp.	0,2
American Airlines Group	Microchip Technology	0,4
American Airlines Group	McKesson Corp.	0,1
American Airlines Group	Moody's Corp	0,3
American Airlines Group	Mondelez International	0,2
American Airlines Group	Medtronic plc	0,1
American Airlines Group	MetLife Inc.	0,5
American Airlines Group	MGM Resorts International	0,4
American Airlines Group	Mohawk Industries	0,6
American Airlines Group	McCormick & Co.	-0,1
American Airlines Group	Martin Marietta Materials	0,3
American Airlines Group	Marsh & McLennan	0,3
American Airlines Group	3M Company	0,5
American Airlines Group	Monster Beverage	0,3
American Airlines Group	Altria Group Inc	0,4
American Airlines Group	The Mosaic Company	-0,1
American Airlines Group	Marathon Petroleum	0,3
American Airlines Group	Merck & Co.	-0,0
American Airlines Group	Marathon Oil Corp.	-0,2
American Airlines Group	Morgan Stanley	0,6
American Airlines Group	Microsoft Corp.	0,2
American Airlines Group	Motorola Solutions Inc.	0,1
American Airlines Group	M&T Bank Corp.	0,5
American Airlines Group	Mettler Toledo	0,4
American Airlines Group	Micron Technology	0,4
American Airlines Group	Mylan N.V.	0,1
American Airlines Group	Navient	0,3
American Airlines Group	Noble Energy Inc	-0,2
American Airlines Group	Norwegian Cruise Line	0,5
American Airlines Group	Nasdaq, Inc.	0,2
American Airlines Group	NextEra Energy	0,2
American Airlines Group	Newmont Mining Corporation	0,1
American Airlines Group	Netflix Inc.	0,1
American Airlines Group	NiSource Inc.	0,1
American Airlines Group	Nike	0,1
American Airlines Group	Nektar Therapeutics	0,3
American Airlines Group	Nielsen Holdings	-0,2
American Airlines Group	Northrop Grumman Corp.	0,3
American Airlines Group	National Oilwell Varco Inc.	-0,2
American Airlines Group	NRG Energy	-0,0
American Airlines Group	Norfolk Southern Corp.	0,2
American Airlines Group	NetApp	0,1
American Airlines Group	Northern Trust Corp.	0,4
American Airlines Group	Nucor Corp.	0,3
American Airlines Group	Nvidia Corporation	0,3
American Airlines Group	Newell Brands	0,1
American Airlines Group	News Corp. Class B	0,2
American Airlines Group	News Corp. Class A	0,2
American Airlines Group	Realty Income Corporation	-0,1
American Airlines Group	ONEOK	-0,0
American Airlines Group	Omnicom Group	0,1
American Airlines Group	Oracle Corp.	0,5
American Airlines Group	O'Reilly Automotive	-0,1
American Airlines Group	Occidental Petroleum	-0,4
American Airlines Group	Paychex Inc.	0,2
American Airlines Group	People's United Financial	0,5
American Airlines Group	PACCAR Inc.	0,6
American Airlines Group	PG&E Corp.	0,2
American Airlines Group	Public Serv. Enterprise Inc.	0,2
American Airlines Group	PepsiCo Inc.	0,3
American Airlines Group	Pfizer Inc.	-0,0
American Airlines Group	Principal Financial Group	0,7
American Airlines Group	Procter & Gamble	0,2
American Airlines Group	Progressive Corp.	0,2
American Airlines Group	Parker-Hannifin	0,4
American Airlines Group	Pulte Homes Inc.	0,4
American Airlines Group	Packaging Corporation of America	0,5
American Airlines Group	PerkinElmer	0,2
American Airlines Group	Prologis	0,3
American Airlines Group	Philip Morris International	0,3
American Airlines Group	PNC Financial Services	0,5
American Airlines Group	Pentair Ltd.	0,1
American Airlines Group	Pinnacle West Capital	0,3
American Airlines Group	PPL Corp.	0,1
American Airlines Group	Perrigo	-0,0
American Airlines Group	Prudential Financial	0,6
American Airlines Group	Public Storage	-0,0
American Airlines Group	Phillips 66	0,1
American Airlines Group	PVH Corp.	0,2
American Airlines Group	Quanta Services Inc.	0,3
American Airlines Group	Pioneer Natural Resources	-0,1
American Airlines Group	PayPal	0,2
American Airlines Group	QUALCOMM Inc.	-0,1
American Airlines Group	Qorvo	0,4
American Airlines Group	Royal Caribbean Cruises Ltd	0,5
American Airlines Group	Everest Re Group Ltd.	0,5
American Airlines Group	Regency Centers Corporation	-0,0
American Airlines Group	Regeneron	0,3
American Airlines Group	Regions Financial Corp.	0,3
American Airlines Group	Robert Half International	0,3
American Airlines Group	Red Hat Inc.	0,2
American Airlines Group	Raymond James Financial Inc.	0,4
American Airlines Group	Polo Ralph Lauren Corp.	-0,2
American Airlines Group	ResMed	0,2
American Airlines Group	Rockwell Automation Inc.	0,4
American Airlines Group	Roper Technologies	0,3
American Airlines Group	Ross Stores	0,2
American Airlines Group	Range Resources Corp.	-0,3
American Airlines Group	Republic Services Inc	0,2
American Airlines Group	Raytheon Co.	0,3
American Airlines Group	SBA Communications	0,4
American Airlines Group	Starbucks Corp.	0,2
American Airlines Group	Charles Schwab Corporation	0,4
American Airlines Group	Sealed Air	0,4
American Airlines Group	Sherwin-Williams	0,3
American Airlines Group	SVB Financial	0,2
American Airlines Group	JM Smucker	0,1
American Airlines Group	Schlumberger Ltd.	-0,1
American Airlines Group	SL Green Realty	0,3
American Airlines Group	Snap-On Inc.	0,3
American Airlines Group	Synopsys Inc.	0,3
American Airlines Group	Southern Co.	0,1
American Airlines Group	Simon Property Group Inc	-0,2
American Airlines Group	S&P Global, Inc.	0,3
American Airlines Group	Stericycle Inc	-0,1
American Airlines Group	Sempra Energy	0,3
American Airlines Group	SunTrust Banks	0,4
American Airlines Group	State Street Corp.	0,6
American Airlines Group	Seagate Technology	0,2
American Airlines Group	Constellation Brands	0,3
American Airlines Group	Stanley Black & Decker	0,4
American Airlines Group	Skyworks Solutions	0,6
American Airlines Group	Synchrony Financial	0,6
American Airlines Group	Stryker Corp.	0,2
American Airlines Group	Symantec Corp.	0,6
American Airlines Group	Sysco Corp.	0,1
American Airlines Group	AT&T Inc.	0,1
American Airlines Group	Molson Coors Brewing Company	0,2
American Airlines Group	TransDigm Group	0,1
American Airlines Group	TE Connectivity Ltd.	0,5
American Airlines Group	Target Corp.	-0,0
American Airlines Group	Tiffany & Co.	0,2
American Airlines Group	TJX Companies Inc.	-0,1
American Airlines Group	Torchmark Corp.	0,3
American Airlines Group	Thermo Fisher Scientific	0,2
American Airlines Group	Tapestry, Inc.	0,1
American Airlines Group	TripAdvisor	-0,4
American Airlines Group	T. Rowe Price Group	0,2
American Airlines Group	The Travelers Companies Inc.	0,4
American Airlines Group	Tractor Supply Company	-0,3
American Airlines Group	Tyson Foods	0,2
American Airlines Group	Total System Services	0,2
American Airlines Group	Take-Two Interactive	0,2
American Airlines Group	Texas Instruments	0,3
American Airlines Group	Textron Inc.	0,3
American Airlines Group	Under Armour Class A	-0,3
American Airlines Group	United Continental Holdings	0,4
American Airlines Group	UDR Inc	0,2
American Airlines Group	Universal Health Services, Inc.	0,0
American Airlines Group	Ulta Beauty	0,1
American Airlines Group	United Health Group Inc.	0,2
American Airlines Group	Unum Group	0,6
American Airlines Group	Union Pacific	0,3
American Airlines Group	United Parcel Service	0,4
American Airlines Group	United Rentals, Inc.	0,4
American Airlines Group	U.S. Bancorp	0,5
American Airlines Group	United Technologies	0,3
American Airlines Group	Visa Inc.	0,2
American Airlines Group	Varian Medical Systems	0,3
American Airlines Group	V.F. Corp.	0,1
American Airlines Group	Viacom Inc.	-0,2
American Airlines Group	Valero Energy	0,2
American Airlines Group	Vulcan Materials	0,3
American Airlines Group	Vornado Realty Trust	0,3
American Airlines Group	Verisk Analytics	0,1
American Airlines Group	Verisign Inc.	0,1
American Airlines Group	Vertex Pharmaceuticals Inc	0,3
American Airlines Group	Ventas Inc	0,0
American Airlines Group	Verizon Communications	-0,3
American Airlines Group	Waters Corporation	0,3
American Airlines Group	Walgreens Boots Alliance	0,2
American Airlines Group	Western Digital	0,5
American Airlines Group	Wec Energy Group Inc	0,1
American Airlines Group	Welltower Inc.	0,1
American Airlines Group	Wells Fargo	0,6
American Airlines Group	Whirlpool Corp.	0,5
American Airlines Group	Willis Towers Watson	0,4
American Airlines Group	Waste Management Inc.	0,3
American Airlines Group	Williams Cos.	0,1
American Airlines Group	Wal-Mart Stores	0,3
American Airlines Group	WestRock Company	0,7
American Airlines Group	Western Union Co	0,4
American Airlines Group	Weyerhaeuser Corp.	0,5
American Airlines Group	Wynn Resorts Ltd	0,0
American Airlines Group	Cimarex Energy	0,1
American Airlines Group	Xcel Energy Inc	0,2
American Airlines Group	Xilinx Inc	0,2
American Airlines Group	Exxon Mobil Corp.	-0,3
American Airlines Group	Dentsply Sirona	0,4
American Airlines Group	Xerox Corp.	0,4
American Airlines Group	Xylem Inc.	0,2
American Airlines Group	Yum! Brands Inc	0,2
American Airlines Group	Zimmer Biomet Holdings	0,3
American Airlines Group	Zions Bancorp	0,3
American Airlines Group	Dow Jones (Index)	0,3
American Airlines Group	Nasdaq (Index)	0,3
Advance Auto Parts	Apple Inc.	-0,1
Advance Auto Parts	AbbVie Inc.	-0,3
Advance Auto Parts	AmerisourceBergen Corp	0,4
Advance Auto Parts	Abbott Laboratories	-0,1
Advance Auto Parts	Accenture plc	-0,2
Advance Auto Parts	Adobe Systems Inc	-0,2
Advance Auto Parts	Analog Devices, Inc.	-0,3
Advance Auto Parts	Archer-Daniels-Midland Co	0,2
Advance Auto Parts	Automatic Data Processing	-0,1
Advance Auto Parts	Alliance Data Systems	0,1
Advance Auto Parts	Autodesk Inc.	-0,3
Advance Auto Parts	Ameren Corp	-0,2
Advance Auto Parts	American Electric Power	-0,2
Advance Auto Parts	AES Corp	0,1
Advance Auto Parts	AFLAC Inc	-0,3
Advance Auto Parts	Allergan, Plc	0,5
Advance Auto Parts	American International Group, Inc.	-0,0
Advance Auto Parts	Apartment Investment & Management	0,1
Advance Auto Parts	Assurant Inc.	-0,1
Advance Auto Parts	Arthur J. Gallagher & Co.	-0,3
Advance Auto Parts	Akamai Technologies Inc	0,4
Advance Auto Parts	Albemarle Corp	-0,6
Advance Auto Parts	Align Technology	-0,3
Advance Auto Parts	Alaska Air Group Inc	0,3
Advance Auto Parts	Allstate Corp	-0,4
Advance Auto Parts	Allegion	-0,2
Advance Auto Parts	Alexion Pharmaceuticals	0,3
Advance Auto Parts	Applied Materials Inc.	-0,5
Advance Auto Parts	Advanced Micro Devices Inc	-0,1
Advance Auto Parts	AMETEK Inc.	-0,3
Advance Auto Parts	Affiliated Managers Group Inc	-0,3
Advance Auto Parts	Amgen Inc.	0,0
Advance Auto Parts	Ameriprise Financial	-0,5
Advance Auto Parts	American Tower Corp A	-0,3
Advance Auto Parts	Amazon.com Inc.	-0,1
Advance Auto Parts	ANSYS	-0,3
Advance Auto Parts	Anthem Inc.	-0,1
Advance Auto Parts	Aon plc	-0,3
Advance Auto Parts	A.O. Smith Corp	-0,3
Advance Auto Parts	Apache Corporation	-0,1
Advance Auto Parts	Anadarko Petroleum Corp	0,1
Advance Auto Parts	Air Products & Chemicals Inc	-0,1
Advance Auto Parts	Amphenol Corp	-0,3
Advance Auto Parts	Aptiv Plc	-0,3
Advance Auto Parts	Alexandria Real Estate Equities Inc	-0,2
Advance Auto Parts	Arconic Inc.	-0,2
Advance Auto Parts	Activision Blizzard	-0,3
Advance Auto Parts	AvalonBay Communities, Inc.	0,2
Advance Auto Parts	Broadcom	-0,3
Advance Auto Parts	Avery Dennison Corp	-0,3
Advance Auto Parts	American Water Works Company Inc	-0,2
Advance Auto Parts	American Express Co	-0,4
Advance Auto Parts	Acuity Brands Inc	0,4
Advance Auto Parts	AutoZone Inc	0,6
Advance Auto Parts	Boeing Company	-0,3
Advance Auto Parts	Bank of America Corp	-0,3
Advance Auto Parts	Baxter International Inc.	-0,4
Advance Auto Parts	BB&T Corporation	-0,3
Advance Auto Parts	Best Buy Co. Inc.	-0,3
Advance Auto Parts	Becton Dickinson	-0,2
Advance Auto Parts	Franklin Resources	-0,2
Advance Auto Parts	Baker Hughes, a GE Company	0,2
Advance Auto Parts	Biogen Inc.	0,1
Advance Auto Parts	The Bank of New York Mellon Corp.	-0,3
Advance Auto Parts	Booking Holdings Inc	-0,4
Advance Auto Parts	BlackRock	-0,4
Advance Auto Parts	Ball Corp	0,0
Advance Auto Parts	Bristol-Myers Squibb	0,2
Advance Auto Parts	Boston Scientific	-0,1
Advance Auto Parts	Bitcoin	-0,5
Advance Auto Parts	BorgWarner	-0,4
Advance Auto Parts	Boston Properties	0,3
Advance Auto Parts	Citigroup Inc.	-0,4
Advance Auto Parts	Conagra Brands	0,1
Advance Auto Parts	Cardinal Health Inc.	0,4
Advance Auto Parts	Caterpillar Inc.	-0,5
Advance Auto Parts	Chubb Limited	-0,3
Advance Auto Parts	Cboe Global Markets	-0,4
Advance Auto Parts	CBRE Group	-0,2
Advance Auto Parts	CBS Corp.	-0,3
Advance Auto Parts	Crown Castle International Corp.	-0,2
Advance Auto Parts	Carnival Corp.	-0,3
Advance Auto Parts	Cadence Design Systems	-0,3
Advance Auto Parts	Celgene Corp.	0,1
Advance Auto Parts	Cerner	-0,2
Advance Auto Parts	CF Industries Holdings Inc	0,2
Advance Auto Parts	Citizens Financial Group	-0,5
Advance Auto Parts	Church & Dwight	0,2
Advance Auto Parts	C. H. Robinson Worldwide	-0,0
Advance Auto Parts	Charter Communications	-0,3
Advance Auto Parts	CIGNA Corp.	-0,1
Advance Auto Parts	Cincinnati Financial	-0,1
Advance Auto Parts	Colgate-Palmolive	-0,3
Advance Auto Parts	The Clorox Company	0,1
Advance Auto Parts	Comerica Inc.	-0,4
Advance Auto Parts	Comcast Corp.	-0,2
Advance Auto Parts	CME Group Inc.	-0,1
Advance Auto Parts	Chipotle Mexican Grill	0,5
Advance Auto Parts	Cummins Inc.	-0,6
Advance Auto Parts	CMS Energy	-0,1
Advance Auto Parts	Centene Corporation	-0,0
Advance Auto Parts	CenterPoint Energy	-0,5
Advance Auto Parts	Capital One Financial	-0,2
Advance Auto Parts	Cabot Oil & Gas	-0,3
Advance Auto Parts	The Cooper Companies	-0,3
Advance Auto Parts	ConocoPhillips	-0,1
Advance Auto Parts	Costco Wholesale Corp.	0,1
Advance Auto Parts	Coty, Inc	0,4
Advance Auto Parts	Campbell Soup	0,3
Advance Auto Parts	Salesforce.com	-0,1
Advance Auto Parts	Cisco Systems	-0,1
Advance Auto Parts	CSX Corp.	-0,2
Advance Auto Parts	Cintas Corporation	-0,1
Advance Auto Parts	CenturyLink Inc	0,3
Advance Auto Parts	Cognizant Technology Solutions	-0,2
Advance Auto Parts	Citrix Systems	-0,1
Advance Auto Parts	Chevron Corp.	-0,5
Advance Auto Parts	Concho Resources	-0,3
Advance Auto Parts	Dominion Energy	-0,2
Advance Auto Parts	Delta Air Lines Inc.	0,0
Advance Auto Parts	Deere & Co.	-0,4
Advance Auto Parts	Discover Financial Services	-0,2
Advance Auto Parts	Dollar General	0,1
Advance Auto Parts	D. R. Horton	-0,3
Advance Auto Parts	Danaher Corp.	-0,1
Advance Auto Parts	The Walt Disney Company	0,4
Advance Auto Parts	Discovery Inc. Class A	0,1
Advance Auto Parts	Discovery Inc. Class C	0,2
Advance Auto Parts	Dish Network	0,1
Advance Auto Parts	Digital Realty Trust Inc	-0,2
Advance Auto Parts	Dollar Tree	-0,1
Advance Auto Parts	Dover Corp.	-0,5
Advance Auto Parts	Duke Realty Corp	-0,1
Advance Auto Parts	Darden Restaurants	-0,1
Advance Auto Parts	DTE Energy Co.	-0,2
Advance Auto Parts	Duke Energy	-0,2
Advance Auto Parts	DaVita Inc.	0,4
Advance Auto Parts	Devon Energy Corp.	-0,0
Advance Auto Parts	DowDuPont	-0,5
Advance Auto Parts	DXC Technology	-0,4
Advance Auto Parts	Electronic Arts	-0,2
Advance Auto Parts	eBay Inc.	-0,4
Advance Auto Parts	Ecolab Inc.	-0,1
Advance Auto Parts	Consolidated Edison	-0,2
Advance Auto Parts	Equifax Inc.	0,1
Advance Auto Parts	Edison Int'l	-0,1
Advance Auto Parts	Estee Lauder Cos.	-0,2
Advance Auto Parts	Eastman Chemical	-0,5
Advance Auto Parts	Emerson Electric Company	-0,5
Advance Auto Parts	EOG Resources	-0,3
Advance Auto Parts	Equinix	-0,2
Advance Auto Parts	Equity Residential	0,5
Advance Auto Parts	EQT Corporation	-0,1
Advance Auto Parts	Eversource Energy	-0,1
Advance Auto Parts	Essex Property Trust, Inc.	-0,0
Advance Auto Parts	E*Trade	-0,2
Advance Auto Parts	Ethereum	-0,6
Advance Auto Parts	Eaton Corporation	-0,5
Advance Auto Parts	Entergy Corp.	-0,1
Advance Auto Parts	Edwards Lifesciences	-0,0
Advance Auto Parts	Exelon Corp.	-0,2
Advance Auto Parts	Expeditors International	-0,1
Advance Auto Parts	Expedia Inc.	0,0
Advance Auto Parts	Extra Space Storage	0,1
Advance Auto Parts	Ford Motor	0,0
Advance Auto Parts	Fastenal Co	-0,2
Advance Auto Parts	Facebook, Inc.	-0,3
Advance Auto Parts	Fortune Brands Home & Security	-0,3
Advance Auto Parts	Freeport-McMoRan Inc.	-0,3
Advance Auto Parts	FedEx Corporation	-0,3
Advance Auto Parts	FirstEnergy Corp	0,3
Advance Auto Parts	F5 Networks	0,1
Advance Auto Parts	Fidelity National Information Services	-0,2
Advance Auto Parts	Fiserv Inc	-0,1
Advance Auto Parts	Fifth Third Bancorp	-0,4
Advance Auto Parts	Foot Locker Inc	0,7
Advance Auto Parts	FLIR Systems	-0,3
Advance Auto Parts	Fluor Corp.	-0,2
Advance Auto Parts	Flowserve Corporation	-0,1
Advance Auto Parts	FMC Corporation	-0,7
Advance Auto Parts	Twenty-First Century Fox Class B	0,1
Advance Auto Parts	Twenty-First Century Fox Class A	0,1
Advance Auto Parts	Federal Realty Investment Trust	0,5
Advance Auto Parts	TechnipFMC	-0,1
Advance Auto Parts	Fortive Corp	-0,3
Advance Auto Parts	General Dynamics	-0,3
Advance Auto Parts	General Electric	0,2
Advance Auto Parts	Gilead Sciences	0,4
Advance Auto Parts	General Mills	0,3
Advance Auto Parts	Corning Inc.	-0,3
Advance Auto Parts	General Motors	-0,6
Advance Auto Parts	Alphabet Inc Class C	-0,2
Advance Auto Parts	Alphabet Inc Class A	-0,2
Advance Auto Parts	Genuine Parts	0,4
Advance Auto Parts	Global Payments Inc.	-0,2
Advance Auto Parts	Gap Inc.	-0,1
Advance Auto Parts	Garmin Ltd.	-0,4
Advance Auto Parts	Goldman Sachs Group	-0,3
Advance Auto Parts	Goodyear Tire & Rubber	-0,0
Advance Auto Parts	Grainger (W.W.) Inc.	0,2
Advance Auto Parts	Halliburton Co.	-0,3
Advance Auto Parts	Hasbro Inc.	-0,1
Advance Auto Parts	Huntington Bancshares	-0,2
Advance Auto Parts	Hanesbrands Inc	0,4
Advance Auto Parts	HCA Holdings	0,2
Advance Auto Parts	HCP Inc.	0,3
Advance Auto Parts	Home Depot	-0,1
Advance Auto Parts	Hess Corporation	0,0
Advance Auto Parts	Hartford Financial Svc.Gp.	-0,2
Advance Auto Parts	Huntington Ingalls Industries	-0,3
